# a262b85f-d090-4bfc-aa27-752a7391c6dc,,,,,,,,,
# afd3be82cbbb3d33ea115b15c59834b0da2720a2,,,,,,,,,
# s, x, y, psi, kappa, vx, ax, steer_tire_deg, steer_wheel_deg, throttle_pct
1017.829831,195.1010782,561.2743319,-0.2514325,0.0030338,44.5752647,1.7922731,0.2668174,1.0176415,100
1019.829496,195.592692,563.2126507,-0.2453421,0.0030575,44.6555945,1.7843088,0.2688992,1.0255814,100
1021.829162,196.0724438,565.1539119,-0.239216,0.0030617,44.735424,1.7763798,0.2692733,1.0270085,100
1023.828828,196.5402963,567.0980451,-0.2331031,0.0030516,44.8147575,1.7684861,0.2683827,1.0236115,100
1025.828493,196.9962902,569.0450411,-0.227017,0.0030355,44.8935992,1.7606275,0.2669702,1.0182243,100
1027.828159,197.4404495,570.9947394,-0.2209602,0.0030238,44.9719533,1.7528038,0.2659351,1.0142766,100
1029.827825,197.8728092,572.947075,-0.2149238,0.003012,45.0498238,1.7450149,0.264899,1.0103247,100
1031.82749,198.2934098,574.9019895,-0.2089236,0.0029893,45.1272149,1.7372605,0.262901,1.0027043,100
1033.827156,198.7023156,576.8593794,-0.2029664,0.0029702,45.2041304,1.7295407,0.2612255,0.996314,100
1035.826822,199.0995972,578.8192075,-0.1970438,0.0029536,45.2805743,1.7218551,0.2597648,0.990743,100
1037.826487,199.4852902,580.7813175,-0.191153,0.0029381,45.3565505,1.7142037,0.2584052,0.9855573,100
1039.826153,199.8594481,582.7456572,-0.1852931,0.0029229,45.432063,1.7065863,0.2570626,0.9804369,100
1041.825819,200.2221223,584.7121712,-0.1794633,0.0029078,45.5071154,1.6990027,0.2557389,0.9753881,100
1043.825484,200.5733533,586.6807473,-0.1736635,0.002893,45.5817115,1.6914529,0.2544328,0.9704066,100
1045.82515,200.9131896,588.6513185,-0.1678932,0.0028783,45.6558551,1.6839366,0.2531439,0.9654908,100
1047.824816,201.2416801,590.6238241,-0.162152,0.0028639,45.7295498,1.6764536,0.251872,0.9606398,100
1049.824482,201.5588681,592.5981724,-0.1564395,0.0028496,45.8027992,1.669004,0.2506174,0.9558549,100
1051.824147,201.8648006,594.5742956,-0.1507554,0.0028355,45.875607,1.6615874,0.2493758,0.9511194,100
1053.823813,202.1595239,596.5521241,-0.1450994,0.0028216,45.9479766,1.6542038,0.2481566,0.9464694,100
1055.823479,202.4430824,598.5315798,-0.1394706,0.0028081,46.0199116,1.646853,0.2469686,0.9419384,100
1057.823144,202.7155227,600.512604,-0.1338695,0.0027938,46.0914154,1.6395349,0.2457087,0.9371329,100
1059.82281,202.976891,602.4951135,-0.1282984,0.0027763,46.1624915,1.6322493,0.244169,0.9312607,100
1061.822476,203.2272497,604.4790362,-0.1227696,0.0027535,46.2331432,1.6249961,0.2421694,0.9236342,100
1063.822141,203.4666901,606.4643262,-0.1172978,0.0027177,46.3033738,1.6177751,0.2390178,0.9116141,100
1065.821807,203.6953372,608.4508742,-0.1119035,0.0026735,46.3731867,1.6105862,0.2351329,0.896797,100
1067.821473,203.9133614,610.4386026,-0.1066112,0.0026197,46.4425851,1.6034292,0.2303996,0.8787441,100
1069.821138,204.1209823,612.4274778,-0.1014411,0.0025502,46.5115723,1.596304,0.2242894,0.8554399,100
1071.820804,204.3184575,614.4173729,-0.0964146,0.0024739,46.5801514,1.5892106,0.2175769,0.8298382,100
1073.82047,204.5060846,616.4081877,-0.0915507,0.0023908,46.6483256,1.5821486,0.2102714,0.8019753,100
1075.820135,204.6842017,618.3999436,-0.0868588,0.0023016,46.7160981,1.575118,0.2024264,0.7720543,100
1077.819801,204.8531469,620.3924567,-0.0823477,0.002208,46.7834719,1.5681186,0.1941948,0.7406591,100
1079.819467,205.0132906,622.3856589,-0.0780304,0.00211,46.85045,1.5611504,0.1855708,0.7077671,100
1081.819132,205.1650306,624.3795873,-0.0739127,0.0020084,46.9170355,1.5542131,0.1766327,0.6736772,100
1083.818798,205.3087594,626.3740749,-0.069999,0.0019054,46.9832314,1.5473066,0.1675781,0.639143,100
1085.818464,205.4448867,628.3690765,-0.0662929,0.0018012,47.0490407,1.5404309,0.1584119,0.604183,100
1087.818129,205.5738308,630.3645878,-0.0627971,0.0016952,47.1144662,1.5335856,0.1490944,0.568646,100
1089.817795,205.6960086,632.3605041,-0.0595141,0.0015877,47.1795108,1.5267708,0.139637,0.5325756,100
1091.817461,205.8118497,634.3568063,-0.0564479,0.0014786,47.2441774,1.5199863,0.1300437,0.4959868,100
1093.817126,205.921789,636.3534336,-0.0536034,0.0013663,47.3084689,1.513232,0.1201667,0.4583158,100
1095.816792,206.026273,638.3503377,-0.0509863,0.0012497,47.372388,1.5065076,0.1099089,0.4191926,100
1097.816458,206.1257692,640.3475449,-0.0486064,0.0011311,47.4359375,1.2831972,0.0994783,0.3794104,100
1099.816123,206.2207442,642.3449253,-0.0464602,0.0010154,47.49,0,0.0893041,0.3406058,100
1101.815789,206.3116593,644.3424623,-0.0445393,0.0009088,47.49,0,0.079928,0.3048452,100
1103.815455,206.3989483,646.3402667,-0.0428238,0.0008092,47.49,0,0.0711668,0.2714301,100
1105.815121,206.482997,648.3381383,-0.0412944,0.0007204,47.49,0,0.0633607,0.2416575,100
1107.814786,206.5641611,650.3360435,-0.0399365,0.0006401,47.49,0,0.0562976,0.2147191,100
1109.814452,206.6427751,652.3342413,-0.0387332,0.0005643,47.49,0,0.0496301,0.1892893,100
1111.814118,206.7191297,654.3324521,-0.0376765,0.0004926,47.49,0,0.0433276,0.1652514,100
1113.813783,206.7934956,656.3304973,-0.0367407,0.0004504,47.49,0,0.039609,0.1510686,100
1115.813449,206.8660719,658.3288503,-0.0358794,0.0003961,47.49,0,0.0348361,0.1328649,100
1117.813115,206.9370853,660.3273137,-0.0351945,0.0002889,47.49,0,0.0254127,0.0969241,100
1119.81278,207.00692,662.3253404,-0.0347098,0.0001996,47.49,0,0.0175507,0.0669383,100
1121.812446,207.0759797,664.3240561,-0.034394,0.000119,47.49,0,0.0104623,0.0399031,100
1123.812112,207.1445587,666.3227183,-0.0342278,0.0000473,47.49,0,0.0041595,0.0158643,100
1125.811777,207.2129269,668.3207886,-0.0342026,-0.0000215,47.49,0,-0.0018912,-0.007213,100
1127.811443,207.281403,670.3195066,-0.0343128,-0.0000875,47.49,0,-0.0076927,-0.0293399,100
1129.811109,207.3502273,672.3182066,-0.0345496,-0.0001492,47.49,0,-0.0131252,-0.0500594,100
1131.810774,207.4196227,674.3162415,-0.0349043,-0.0002046,47.49,0,-0.0179919,-0.0686212,100
1133.81044,207.4898579,676.3148985,-0.0353663,-0.0002553,47.49,0,-0.0224501,-0.0856246,100
1135.810106,207.5611113,678.3135133,-0.0359211,-0.0002995,47.49,0,-0.026345,-0.1004797,100
1137.809771,207.6335353,680.3114812,-0.036556,-0.000334,47.49,0,-0.029376,-0.1120402,100
1139.809437,207.7073159,682.3100131,-0.0372549,-0.0003617,47.49,0,-0.0318147,-0.1213412,100
1141.809103,207.7825377,684.3084427,-0.0379965,-0.0003799,47.49,0,-0.0334153,-0.1274459,100
1143.808768,207.8592527,686.3063325,-0.0387626,-0.0003839,47.49,0,-0.033768,-0.1287911,100
1145.808434,207.9375218,688.3046907,-0.0395295,-0.0003784,47.49,0,-0.0332808,-0.126933,100
1147.8081,208.0172944,690.3028802,-0.0402665,-0.0003587,47.49,0,-0.0315497,-0.1203306,100
1149.807765,208.09848,692.3007114,-0.040949,-0.0003204,47.49,0,-0.0281793,-0.1074757,100
1151.807431,208.1809611,694.2988778,-0.0415446,-0.0002691,47.49,0,-0.0236653,-0.0902596,100
1153.807097,208.2645042,696.2968498,-0.0420106,-0.000197,47.49,0,-0.0173296,-0.0660951,100
1155.806762,208.348828,698.2946926,-0.0423279,-0.0001189,47.49,0,-0.0104562,-0.0398801,100
1157.806428,208.4336336,700.2926924,-0.0424817,-0.0000236,47.49,0,-0.0020796,-0.0079318,100
1159.806094,208.5185132,702.2905681,-0.0423911,0.0001143,47.49,0,0.0100547,0.0383486,100
1161.80576,208.6029267,704.2884751,-0.0420048,0.0002785,47.49,0,0.0244975,0.0934336,100
1163.805425,208.6862275,706.2864431,-0.0412744,0.0004537,47.49,0,0.0398989,0.1521744,100
1165.805091,208.767712,708.2844602,-0.0401851,0.0006358,47.49,0,0.0559179,0.213271,100
1167.804757,208.8466541,710.2826492,-0.0387216,0.0008318,47.49,0,0.0731546,0.2790115,100
1169.804422,208.9222677,712.2808527,-0.0368564,0.001035,47.49,0,0.0910297,0.3471875,100
1171.804088,208.9937453,714.2792831,-0.034577,0.0012448,47.49,0,0.1094784,0.4175505,100
1173.803754,209.0602507,716.2779663,-0.0318775,0.001455,47.49,0,0.1279657,0.4880611,100
1175.803419,209.1209328,718.2765862,-0.0287577,0.0016644,47.49,0,0.1463854,0.5583138,100
1177.803085,209.1749713,720.2756159,-0.0252262,0.0018677,47.49,0,0.164263,0.626499,100
1179.802751,209.2215466,722.2748747,-0.0212935,0.0020623,47.49,0,0.1813724,0.6917543,100
1181.802416,209.2598704,724.2739577,-0.0169801,0.00225,47.49,0,0.1978835,0.7547275,100
1183.802082,209.2892125,726.2735564,-0.0123082,0.0024226,47.49,0,0.2130623,0.8126195,100
1185.801748,209.30887,728.2732472,-0.007299,0.0025824,47.49,0,0.2271143,0.8662139,100
1187.801413,209.3182002,730.2726128,-0.0019835,0.0027322,47.49,0,0.2402924,0.916475,100
1189.801079,209.3166164,732.2724616,0.0036109,0.0028627,47.49,0,0.2517723,0.9602595,100
1191.800745,209.3035882,734.2721772,0.0094571,0.0029786,47.49,-3.9429026,0.2619602,0.9991161,0
1193.80041,209.278656,736.2713878,0.0155189,0.0030822,47.3236846,-6.7272295,0.2710782,1.0338924,0
1195.800076,209.2414059,738.2708947,0.0217626,0.0031619,47.0385662,-6.6860679,0.278083,1.0606086,0
1197.799742,209.1915245,740.2700027,0.0281459,0.0032104,46.7534694,-6.6766224,0.2823485,1.0768774,0
1199.799407,209.1288249,742.268381,0.0345929,0.0032325,46.46703,-6.6764951,0.2842957,1.0843039,0
1201.799073,209.053222,744.2667111,0.0410267,0.0032014,46.1788194,-6.7282489,0.2815552,1.0738517,0
1203.798739,208.9648431,746.2643074,0.047383,0.0031491,45.8865434,-6.8029339,0.2769595,1.0563237,0
1205.798404,208.8638873,748.2613474,0.0536139,0.0030758,45.589118,-6.8995081,0.270515,1.031744,0
1207.79807,208.7506767,750.2577993,0.0596326,0.0029439,45.2854752,-7.0584841,0.2589085,0.9874768,0
1209.797736,208.6257205,752.2535251,0.0653795,0.0027993,44.9727144,-7.2274077,0.2461956,0.9389901,0
1211.797402,208.4895929,754.2485622,0.0708244,0.0026449,44.6501987,-7.4026512,0.2326175,0.8872032,0
1213.797067,208.3429254,756.2428019,0.075947,0.0024786,44.3174299,-7.5858328,0.2179875,0.8314045,0
1215.796733,208.1863766,758.2362925,0.0807346,0.0023085,43.9738142,-7.7676518,0.2030334,0.7743696,0
1217.796399,208.020619,760.2291366,0.0851787,0.0021356,43.6191577,-7.9468936,0.1878276,0.7163743,0
1219.796064,207.8463646,762.2211405,0.0892718,0.0019583,43.253308,-8.1248059,0.1722299,0.6568847,0
1221.79573,207.6643104,764.2124703,0.0930071,0.0017756,42.8760407,-8.3017911,0.1561658,0.5956162,0
1223.795396,207.4751763,766.2032522,0.0963719,0.0015875,42.4870951,-8.4776015,0.1396149,0.5324911,0
1225.795061,207.279746,768.1932889,0.0993406,0.0013819,42.0862034,-8.6628867,0.1215387,0.4635486,0
1227.794727,207.0788181,770.1828137,0.1018877,0.0011588,41.672566,-8.85667,0.1019156,0.3887059,0
1229.794393,206.8732712,772.1719678,0.1039712,0.0009258,41.2453877,-9.0506885,0.0814211,0.3105401,0
1231.794058,206.6640523,774.1606108,0.1055957,0.000699,40.8042314,-9.2296946,0.0614782,0.234478,0
1233.793724,206.452044,776.148994,0.1067819,0.0004968,40.3493828,-9.378017,0.0436918,0.1666406,0
1235.79339,206.2380504,778.1372442,0.1075892,0.0003163,39.8819119,-9.4992326,0.0278199,0.1061049,0
1237.793055,206.0227837,780.1252558,0.1080919,0.0001864,39.402745,-9.5708454,0.0163978,0.0625411,0
1239.792721,205.806765,782.1132015,0.1083575,0.0000938,38.9139992,-9.6068702,0.0082453,0.0314475,0
1241.792387,205.5903631,784.10118,0.1084769,0.0000326,38.4171612,-9.5689381,0.0028707,0.0109487,0
1243.792052,205.3738046,786.0890688,0.1085466,0.000037,37.9158136,-9.5310864,0.0032583,0.0124271,0
1245.791718,205.157087,788.0770715,0.1086194,0.000032,37.4097708,-9.4980174,0.0028166,0.0107425,0
1247.791384,204.9402592,790.0649097,0.1086722,0.0000203,36.8985804,-9.4676409,0.0017885,0.0068212,0
1249.791049,204.7233383,792.0528726,0.1086969,0.0000044,36.3818773,-9.4279554,0.0003826,0.0014594,0
1251.790715,204.5064073,794.040745,0.1086958,-0.0000013,35.8599426,-9.3870895,-0.0001105,-0.0004215,0
1253.790381,204.2894945,796.0284902,0.1086946,0,35.332611,-9.3453026,-0.0000019,-0.0000072,0
1255.790046,204.072562,798.0164241,0.1086942,-0.0000004,34.7996902,-9.3039048,-0.0000372,-0.000142,0
1257.789712,203.8556383,800.0042936,0.1086931,-0.0000005,34.2608967,-9.2628332,-0.000046,-0.0001755,0
1259.789378,203.6387262,801.9920749,0.1086922,-0.0000004,33.7159295,-9.2220726,-0.0000345,-0.0001315,0
1261.789043,203.4218014,803.9799862,0.1086918,0,33.1644656,-9.18101,-0.0000027,-0.0000104,0
1263.788709,203.2048824,805.9678474,0.1086916,-0.0000005,32.6061938,-9.1401018,-0.0000439,-0.0001675,0
1265.788375,202.9879706,807.9556615,0.1086896,-0.0000011,32.0407487,-9.0985303,-0.0000924,-0.0003526,0
1267.788041,202.7710522,809.9435499,0.1086918,0.0000032,31.4677858,-9.0267938,0.0002858,0.0010899,0
1269.787706,202.5541113,811.9314005,0.1087369,0.0000655,30.8888394,-8.9245939,0.0057623,0.0219773,0
1271.787372,202.3369062,813.9192146,0.1089727,0.0001957,30.3055769,-8.6975681,0.0172156,0.0656604,0
1273.787038,202.1187691,815.9069478,0.1097715,0.0006032,29.7261423,-8.3344407,0.0530479,0.2023245,0
1275.786703,201.8981611,817.894372,0.1115833,0.0013459,29.1600985,-7.8656413,0.1183675,0.4514536,0
1277.786369,201.6721739,819.8812409,0.1152547,0.002391,28.6156258,-7.1310345,0.2102839,0.8020229,0
1279.786035,201.4363099,821.8668973,0.1217896,0.0041449,28.1128915,-6.3216595,0.3645331,1.3903291,0
1281.7857,201.1839495,823.8503595,0.1320065,0.0061966,27.6595781,-5.4819324,0.5449713,2.0785205,0
1283.785366,200.9069738,825.8308305,0.1466455,0.0084367,27.2603778,-4.7078593,0.7419593,2.8298328,0
1285.785032,200.596766,827.8056969,0.1656869,0.0106057,26.9128205,-4.116263,0.9326803,3.5572426,0
1287.784697,200.2446658,829.7745804,0.1888142,0.012371,26.6052177,-3.6387114,1.0878878,4.149204,0
1289.784363,199.8439796,831.7340129,0.2151341,0.0138785,26.3303094,-3.5760833,1.2204161,4.654667,0
1291.784029,199.3896834,833.6816798,0.2433151,0.0142999,26.0573071,-3.3911682,1.2574602,4.7959534,0
1293.783694,198.8800146,835.6147855,0.2725227,0.0150699,25.7957525,-3.1661934,1.3251502,5.054123,0
1295.78336,198.3123528,837.5315719,0.3036508,0.0159681,25.5491329,-3.1568276,1.4040966,5.3552243,0
1297.783026,197.6852526,839.4275894,0.3349813,0.0153431,25.3008496,-3.4678724,1.3491586,5.1456908,0
1299.782691,197.001667,841.2999585,0.3650664,0.0151021,25.0252636,-3.6472919,1.3279797,5.0649144,0
1301.782357,196.256532,843.1643964,0.3952905,0.0149474,24.7321065,-3.6597978,1.3143814,5.0130506,0
1303.782023,195.4631336,844.9878364,0.42577,0.0157137,24.4344091,-3.655875,1.3817367,5.2699436,0
1305.781688,194.6066625,846.7989983,0.4576624,0.0156341,24.1333647,-3.7791029,1.3747424,5.2432674,0
1307.781354,193.6937388,848.582997,0.4879979,0.0146959,23.8181739,-4.1587637,1.2922699,4.9287175,0
1309.78102,192.7303926,850.3380387,0.5150073,0.0119799,23.4664256,-5.0803529,1.0535058,4.018071,0
1311.780685,191.7216254,852.075149,0.5364683,0.0102134,23.0294402,-4.4922072,0.8981853,3.4256785,0
1313.780351,190.6701249,853.7975371,0.5612921,0.0149195,22.6360176,-3.3667447,1.3119256,5.0036843,0
1315.780017,189.5530179,855.5071951,0.5977264,0.0194955,22.3366194,-1.5999035,1.7140979,6.5375694,0
1317.779682,188.4100464,857.1126212,0.6421763,0.0264479,22.1929273,-1.2288544,2.3247899,8.8667487,0
1319.779348,187.1850635,858.6610815,0.6966928,0.0281202,22.0819253,-1.1308846,2.4716142,9.4267365,0
1321.779014,185.9058946,860.1177067,0.7390435,0.0218974,21.9792776,-0.5343905,1.9251308,7.342449,0
1323.77868,184.5483973,861.5322165,0.7929328,0.0311882,21.930605,-0.5343905,2.7408772,10.4537058,0
1325.778345,183.0485904,862.9169535,0.8559827,0.0245455,21.8818243,1.1998687,2.1577287,8.2295773,100
1327.778011,181.5023897,864.2088612,0.8889355,0.010481,21.9912006,3.4626523,0.9217109,3.5154053,100
1329.777677,179.9262965,865.463075,0.9091394,0.0117288,22.3038382,3.4472653,1.0314226,3.9338459,100
1331.777342,178.3205689,866.6794757,0.9374433,0.0162331,22.6107929,3.0057446,1.4273881,5.4440584,100
1333.777008,176.6864369,867.836913,0.9724604,0.0187659,22.8750721,2.1814758,1.6499824,6.2930329,100
1335.776674,175.0108446,868.9318927,1.0117948,0.0197279,23.0649814,1.8115094,1.7345175,6.6154498,100
1337.776339,173.2995039,869.9564863,1.0507475,0.0193909,23.2215029,1.8241595,1.7049031,6.5025004,100
1339.776005,171.5372614,870.9206637,1.0895005,0.0191929,23.3780584,1.7983098,1.6875074,6.4361534,100
1341.775671,169.7503146,871.8109195,1.127494,0.0185099,23.5313759,0.6566223,1.6274889,6.2072427,100
1343.775336,167.9317442,872.6349382,1.1625805,0.0165924,23.5871088,-3.5858978,1.4589736,5.5645252,0
1345.775002,166.081785,873.4046624,1.186288,0.0051751,23.2811191,-6.6610602,0.4551367,1.7358915,0
1347.774668,164.2316079,874.1524132,1.1829094,-0.0069546,22.7017779,-4.706647,-0.6116277,-2.332748,0
1349.774333,162.3905717,874.9249291,1.1615745,-0.0145193,22.2833408,-3.7114397,-1.2767454,-4.8695068,0
1351.773999,160.5612114,875.7537969,1.1278741,-0.0187763,21.9477562,-2.9207934,-1.6508968,-6.2965206,0
1353.773665,158.7676434,876.649632,1.0860615,-0.0223451,21.6800088,-2.320914,-1.9644634,-7.4924633,0
1355.77333,157.0279449,877.6180028,1.0386689,-0.0251946,21.4648708,-2.0147837,-2.2147339,-8.4469953,0
1357.772996,155.3301192,878.6772551,0.9867694,-0.0268739,21.2763458,-1.2880024,-2.3621969,-9.0094188,0
1359.772662,153.6917668,879.8275372,0.9293542,-0.0302042,21.154946,-1.2759233,-2.6545318,-10.1243845,0
1361.772327,152.1364782,881.0638685,0.8691169,-0.0297263,21.0339939,-1.4535389,-2.6125879,-9.9644103,0
1363.771993,150.6512099,882.3940028,0.8122314,-0.0284654,20.8953516,-1.7838126,-2.5019166,-9.54231,0
1365.771659,149.2383955,883.812839,0.7539937,-0.0292215,20.7239393,-1.7696725,-2.5682822,-9.7954282,0
1367.771324,147.9105894,885.3118561,0.6959667,-0.0286547,20.5524732,-2.0024713,-2.5185271,-9.6056623,0
1369.77099,146.672482,886.8823811,0.6393313,-0.0283037,20.3567091,-2.1863233,-2.4877223,-9.4881728,0
1371.770656,145.5248361,888.5217339,0.581982,-0.0289553,20.1407988,-2.1497473,-2.5449117,-9.7062931,0
1373.770321,144.4754858,890.2203177,0.5256371,-0.0266964,19.9262195,-1.4466696,-2.3466099,-8.9499703,0
1375.769987,143.5272574,891.9589971,0.4703588,-0.0334876,19.7805084,-0.4328195,-2.9426103,-11.2231158,0
1377.769653,142.6916786,893.7600099,0.3968292,-0.0385072,19.736705,-0.4328195,-3.3827348,-12.9017506,0
1379.769319,141.9798043,895.6625238,0.3199351,-0.0365843,19.6928042,0.0023757,-3.214174,-12.2588596,100
1381.768984,141.4270056,897.546801,0.2517674,-0.0335914,19.6930454,0.6212046,-2.9517184,-11.257854,100
1383.76865,140.9898698,899.5199952,0.1847821,-0.0319011,19.7560229,0.9257951,-2.8034301,-10.6922822,100
1385.768316,140.6828644,901.5044556,0.1226877,-0.0304121,19.8495089,1.1715801,-2.6727715,-10.1939507,100
1387.767981,140.4981797,903.5064293,0.0610181,-0.03126,19.9671866,0.91008,-2.7471782,-10.4777377,100
1389.767647,140.4403507,905.5034199,-0.0040678,-0.0333496,20.0581218,0.3969826,-2.9305039,-11.1769418,100
1391.767313,140.5112905,907.5096848,-0.0643195,-0.026478,20.0976595,1.8472666,-2.3274328,-8.8768285,100
1393.766978,140.6878129,909.5017937,-0.1103732,-0.0203663,20.2806249,3.0753963,-1.7906159,-6.829409,100
1395.766644,140.944551,911.4777497,-0.1465682,-0.0159269,20.5816247,3.5293297,-1.400474,-5.3414077,100
1397.76631,141.268399,913.4622268,-0.1764414,-0.0140905,20.9217168,3.5136464,-1.2390498,-4.7257359,100
1399.765975,141.6440591,915.4162667,-0.2031094,-0.0133741,21.2548929,3.4980328,-1.1760756,-4.4855522,100
1401.765641,142.0731213,917.3647511,-0.2305882,-0.0140011,21.5814796,3.4824886,-1.2311965,-4.6957836,100
1403.765307,142.5564261,919.3010816,-0.2586539,-0.0141091,21.9017782,3.4670135,-1.2406906,-4.7319938,100
1405.764972,143.0947876,921.2258417,-0.2867256,-0.0138266,22.2160668,3.4516071,-1.215856,-4.6372747,100
1407.764638,143.6870775,923.1381937,-0.313753,-0.0131727,22.5246031,3.4362692,-1.1583722,-4.4180316,100
1409.764304,144.328333,925.0297565,-0.3399379,-0.0131131,22.8276263,3.4209994,-1.1531307,-4.3980406,100
1411.763969,145.0205519,926.9081885,-0.3661053,-0.0127969,23.1253591,3.4057975,-1.1253265,-4.2919953,100
1413.763635,145.7600204,928.7669038,-0.3909308,-0.0120553,23.418009,3.3906632,-1.0601266,-4.043323,100
1415.763301,146.5439656,930.6065223,-0.4146217,-0.0116505,23.70577,3.3755961,-1.0245395,-3.9075935,100
1417.762966,147.3702913,932.4268538,-0.4375046,-0.0112723,23.9888236,3.3605959,-0.9912881,-3.7807727,100
1419.762632,148.2378306,934.2288759,-0.4597522,-0.0109756,24.2673401,3.3456624,-0.9652002,-3.6812735,100
1421.762298,149.1442237,936.0104647,-0.4814088,-0.0106923,24.5414794,3.3307953,-0.9402913,-3.5862709,100
1423.761963,150.0888255,937.7728981,-0.5025066,-0.01042,24.8113918,3.3159943,-0.9163514,-3.4949644,100
1425.761629,151.070211,939.5157222,-0.5231024,-0.0101732,25.0772192,3.301259,-0.8946476,-3.412186,100
1427.761295,152.0860246,941.2368727,-0.5431607,-0.0098949,25.3390953,3.2865892,-0.8701836,-3.3188802,100
1429.760961,153.1364274,942.9388366,-0.5625681,-0.009324,25.5971465,3.2719845,-0.8199771,-3.1273928,100
1431.760626,154.218295,944.6210596,-0.5801072,-0.0082184,25.8514924,3.2574448,-0.7227654,-2.7566272,100
1433.760292,155.3267103,946.2848702,-0.5943944,-0.0058381,26.1022463,3.2429697,-0.5134397,-1.958259,100
1435.759958,156.4552915,947.9368182,-0.6033949,-0.0030652,26.3495156,3.2285589,-0.2695828,-1.0281888,100
1437.759623,157.5934083,949.5811916,-0.6064158,0.0000423,26.5934024,1.6159286,0.0037221,0.0141963,100
1439.759289,158.7319635,951.226264,-0.6034943,0.0027856,26.7146343,-6.8436596,0.2449885,0.9343863,0
1441.758955,159.8606429,952.8766394,-0.5953243,0.0052425,26.197359,-6.2644761,0.4610624,1.758492,0
1443.75862,160.9725544,954.5391155,-0.583084,0.0070045,25.714741,-5.9360062,0.6160147,2.3494799,0
1445.758286,162.0613718,956.2171392,-0.5677167,0.0081538,25.2489178,-5.77777,0.7170838,2.7349576,0
1447.757952,163.1216951,957.9110645,-0.5505918,0.008865,24.7871062,-5.776159,0.779623,2.973482,0
1449.757617,164.1530629,959.6248293,-0.5329405,0.0087819,24.3166581,-5.8827222,0.7723161,2.9456135,0
1451.757283,165.1540712,961.3558661,-0.5159338,0.0079645,23.8279857,-6.2135689,0.700433,2.6714516,0
1453.756949,166.1269975,963.1018226,-0.5012597,0.0067251,23.3007035,-6.6520157,0.5914481,2.2557831,0
1455.756614,167.076866,964.8617088,-0.4889867,0.0055446,22.7226576,-7.0447356,0.4876285,1.8598151,0
1457.75628,168.0068666,966.6316005,-0.4789152,0.0046389,22.0940023,-7.333599,0.407984,1.5560511,0
1459.755946,168.9204587,968.4101661,-0.4703631,0.0040104,21.4199777,-7.5155783,0.3527062,1.3452213,0
1461.755611,169.8194001,970.1962368,-0.4621521,0.0042018,20.7064762,-7.2445051,0.3695352,1.4094071,0
1463.755277,170.7030272,971.9899296,-0.4528061,0.0056266,19.9946237,-6.8064419,0.4948434,1.8873329,0
1465.754943,171.5664951,973.7937982,-0.4393196,0.0080901,19.3019109,-6.0187642,0.711484,2.7136001,0
1467.754608,172.3994431,975.6115319,-0.4184906,0.012743,18.66796,-5.1348583,1.1205917,4.2739367,0
1469.754274,173.1855993,977.4500471,-0.3877233,0.018464,18.1095757,-4.2229457,1.6234537,6.1918523,0
1471.75394,173.9032793,979.3163567,-0.3443594,0.02485,17.6371135,-3.481572,2.1844743,8.3315848,0
1473.753605,174.5273905,981.2149397,-0.2889194,0.030595,17.2378598,-2.964395,2.6888209,10.2551629,0
1475.753271,175.0342732,983.1466564,-0.2228039,0.0351788,16.890477,-2.632699,3.090943,11.7888564,0
1477.752937,175.4051753,985.1138417,-0.1487245,0.0387106,16.5758613,-2.3671246,3.4005646,12.9697535,0
1479.752602,175.6224206,987.0980399,-0.0683213,0.0418947,16.2877949,-2.2491985,3.6795291,14.0337239,0
1481.752268,175.6731696,989.0982041,0.0183248,0.0441547,16.0092777,-2.184172,3.8774288,14.7885133,0
1483.751934,175.5470266,991.0950758,0.1085083,0.0461316,15.734095,-2.1438065,4.0504721,15.4485007,0
1485.7516,175.2396905,993.0724734,0.1993327,0.0446579,15.4592352,-2.5451199,3.9214824,14.9565339,0
1487.751265,174.7535539,995.0249478,0.2885304,0.0442286,15.1264396,-2.4391628,3.8838987,14.8131897,0
1489.750931,174.1016572,996.905754,0.3805457,0.0496815,14.8004781,-2.3337908,4.3609957,16.6328374,0
1491.750597,173.2433592,998.7661997,0.4845466,0.0527419,14.4817316,-1.2092016,4.6285038,17.6531134,0
1493.750262,172.1930774,1000.507652,0.6047327,0.0642293,14.3137889,-0.2266424,5.6307063,21.4755137,0
1495.749928,170.9829245,1002.023223,0.7504295,0.0735373,14.2820914,-0.2266424,6.4402717,24.5631963,0
1497.749594,169.5809772,1003.371314,0.8583555,0.0500143,14.2503234,2.3575735,4.3900946,16.7438209,100
1499.749259,167.9938334,1004.603171,0.9662696,0.0565467,14.5773946,1.3552546,4.9607894,18.9204509,100
1501.748925,166.2854909,1005.654003,1.0706613,0.0510666,14.7621322,1.822691,4.4820891,17.0946877,100
1503.748591,164.4825759,1006.522451,1.1735212,0.0524393,15.0070014,1.451178,4.6020605,17.5522586,100
1505.748256,162.6054886,1007.192847,1.2839943,0.0577976,15.1991392,0.6222253,5.0699694,19.3368633,100
1507.747922,160.6699168,1007.644041,1.4003755,0.0602385,15.2807827,0.2387777,5.2828948,20.1489607,100
1509.747588,158.6799344,1007.862038,1.5232434,0.0604773,15.3119976,0.177173,5.3037205,20.2283901,100
1511.747253,156.668595,1007.838224,1.6407958,0.0567842,15.335118,0.6167335,4.9815214,18.9995226,100
