# 505354ca-1117-48f2-a79c-ec62487a6a90,,,,,,,,,
# afd3be82cbbb3d33ea115b15c59834b0da2720a2,,,,,,,,,
# s, x, y, psi, kappa, vx, ax, steer_tire_deg, steer_wheel_deg, throttle_pct
901.2951413,-183.7130196,-254.9021938,1.1985152,0.0000233,33.9728291,2.7176076,0.002047,0.0078074,100
903.2935784,-185.5745477,-254.1753567,1.1985909,0.0000537,34.1323169,2.7055388,0.0047212,0.0180066,100
905.2920156,-187.436208,-253.4487014,1.1987353,0.0000908,34.2903595,2.6935236,0.0079833,0.0304482,100
907.2904527,-189.2979995,-252.7223865,1.1989588,0.0001354,34.4469799,2.6815617,0.0119065,0.0454113,100
909.2888898,-191.1599449,-251.9965923,1.1992779,0.0001859,34.6022007,2.669653,0.0163521,0.0623671,100
911.2873269,-193.0222015,-251.2714789,1.1997108,0.0002473,34.7560435,2.6577972,0.0217478,0.0829462,100
913.285764,-194.8848155,-250.5472892,1.2002727,0.000318,34.9085296,2.645994,0.0279671,0.1066665,100
915.2842012,-196.7478599,-249.8242951,1.2009835,0.000395,35.0596798,2.6342432,0.0347412,0.1325031,100
917.2826383,-198.6115032,-249.1027649,1.2018586,0.0004808,35.2095141,2.6225446,0.0422828,0.1612667,100
919.2810754,-200.4758363,-248.3830274,1.2029065,0.0005687,35.3580523,2.6108979,0.0500164,0.1907627,100
921.2795125,-202.3409699,-247.6654154,1.2041315,0.0006557,35.5053136,2.599303,0.057666,0.219938,100
923.2779496,-204.2070564,-246.9502388,1.2055206,0.0007345,35.6513167,2.5877596,0.0646019,0.2463915,100
925.2763868,-206.0741829,-246.2377983,1.2070535,0.0007935,35.7960799,2.5762674,0.0697865,0.2661657,100
927.2748239,-207.9424356,-245.5283191,1.2086874,0.0008336,35.9396209,2.5648263,0.0733136,0.279618,100
929.273261,-209.8118647,-244.8219354,1.2103523,0.0008326,36.0819572,2.553436,0.0732277,0.2792905,100
931.2716981,-211.6824507,-244.1186516,1.2119798,0.0007809,36.2231059,2.5420962,0.0686799,0.261945,100
933.2701352,-213.5541489,-243.4182796,1.2134633,0.0006894,36.3630835,2.5308068,0.060636,0.2312658,100
935.2685724,-215.4267916,-242.7204619,1.2146789,0.0005271,36.5019062,2.5195676,0.0463571,0.176806,100
937.2670095,-217.3001547,-242.024605,1.2155355,0.0003156,36.6395899,2.5083783,0.0277553,0.1058586,100
939.2654466,-219.1739447,-241.3299324,1.2159319,0.0000724,36.7761502,2.4972386,0.0063657,0.0242787,100
941.2638837,-221.0478132,-240.63552,1.2157911,-0.0002132,36.9116021,2.4861485,-0.0187483,-0.0715061,100
943.2623208,-222.9212735,-239.9403383,1.2150546,-0.0005345,37.0459606,2.4751076,-0.0470103,-0.1792973,100
945.260758,-224.7942439,-239.2430609,1.2136521,-0.0008645,37.17924,2.4641157,-0.0760308,-0.2899815,100
947.2591951,-226.6658706,-238.5426092,1.2116162,-0.0011729,37.3114547,2.4531726,-0.1031521,-0.3934219,100
949.2576322,-228.5358037,-237.8377981,1.2089799,-0.0014594,37.4426184,2.4422781,-0.1283529,-0.4895381,100
951.2560693,-230.4038683,-237.1274632,1.205789,-0.0017228,37.5727448,-4.8133243,-0.1515158,-0.5778813,0
953.2545064,-232.2693333,-236.4107795,1.2021357,-0.0019333,37.3158532,-8.008707,-0.1700326,-0.6485044,0
955.2529436,-234.1319732,-235.6869362,1.1981132,-0.0020713,36.8844561,-7.9528912,-0.1821711,-0.6948007,0
957.2513807,-235.9918111,-234.9553088,1.1938717,-0.0021498,36.4510137,-7.9528875,-0.1890732,-0.7211252,0
959.2498178,-237.8483436,-234.2158077,1.1896118,-0.0021135,36.0123549,-7.9791148,-0.1858811,-0.7089506,0
961.2482549,-239.7017201,-233.4685276,1.1855226,-0.0019369,35.566813,-8.0988253,-0.1703506,-0.6497171,0
963.246692,-241.5523937,-232.7140001,1.1818918,-0.0016801,35.1088052,-8.2652658,-0.147763,-0.5635682,0
965.2451292,-243.4003703,-231.9533653,1.1788748,-0.0013394,34.6351407,-8.4762559,-0.1177993,-0.4492866,0
967.2435663,-245.2462997,-231.1877853,1.1765316,-0.0010087,34.1425606,-8.6685143,-0.0887123,-0.3383488,0
969.2420034,-247.0908316,-230.4184225,1.1748392,-0.0006953,33.6313467,-8.837663,-0.0611529,-0.2332372,0
971.2404405,-248.934141,-229.6465334,1.1737059,-0.0004389,33.102031,-8.9612652,-0.0386014,-0.1472257,0
973.2388777,-250.776771,-228.873007,1.1730407,-0.0002481,32.5565263,-9.0376099,-0.0218206,-0.0832238,0
975.2373148,-252.6191239,-228.0985193,1.1727011,-0.0001056,31.9969564,-9.0727858,-0.0092911,-0.0354361,0
977.2357519,-254.4611837,-227.3236555,1.1725491,-0.0000465,31.4251879,-9.0478776,-0.0040884,-0.0155931,0
979.234189,-256.3031739,-226.5486099,1.1724951,-0.0000182,30.8444355,-9.0092653,-0.0015965,-0.0060889,0
981.2326261,-258.1452342,-225.7734546,1.1724696,-0.000016,30.2550872,-8.943625,-0.0014075,-0.0053682,0
983.2310633,-259.987145,-224.9982625,1.1723817,-0.0000719,29.6584517,-8.816446,-0.0063243,-0.0241209,0
985.2295004,-261.8289432,-224.2227641,1.1720911,-0.0002704,29.0583126,-8.6377576,-0.0237792,-0.0906938,0
987.2279375,-263.6704212,-223.4462208,1.1712649,-0.0006068,28.4580657,-8.3118815,-0.0533666,-0.2035402,0
989.2263746,-265.5107331,-222.6673273,1.169329,-0.0013304,27.8682608,-7.8222649,-0.117005,-0.446257,0
991.2248117,-267.348999,-221.8833985,1.1656529,-0.0025304,27.3015631,-7.2209684,-0.2225475,-0.8487963,0
993.2232489,-269.1833068,-221.0901392,1.1590928,-0.0041219,26.76778,-6.3688771,-0.362515,-1.3826322,0
995.221686,-271.0105601,-220.281538,1.1484678,-0.0065089,26.2879905,-5.4254927,-0.5724362,-2.1832716,0
997.2201231,-272.8274352,-219.4490046,1.1328451,-0.0092949,25.8722522,-4.4499121,-0.817418,-3.1176321,0
999.2185602,-274.6284125,-218.5828773,1.1111859,-0.012299,25.5262158,-3.9151776,-1.0815582,-4.1250629,0
1001.216997,-276.4067963,-217.6738765,1.0847602,-0.014127,25.2178354,-3.350131,-1.2422614,-4.7379851,0
1003.215435,-278.1567557,-216.7162406,1.0547385,-0.0160879,24.9509352,-2.8282037,-1.4146237,-5.3953749,0
1005.213872,-279.8816676,-215.6990244,1.0205788,-0.0179479,24.7233734,-2.3810229,-1.5780979,-6.0188654,0
1007.212309,-281.5612978,-214.6256441,0.983179,-0.0195922,24.5301558,-2.0922781,-1.7225952,-6.5699781,0
1009.210746,-283.2037481,-213.4832038,0.9425312,-0.0207514,24.3591045,-1.924989,-1.8244459,-6.9584367,0
1011.209183,-284.7975216,-212.2734665,0.9002782,-0.0215322,24.2006619,-1.902808,-1.893045,-7.2200738,0
1013.20762,-286.3361406,-210.9979763,0.8568923,-0.02186,24.0430187,-1.8298072,-1.9218448,-7.3299159,0
1015.206057,-287.818437,-209.6555627,0.8126974,-0.0223532,23.8904425,-1.7044945,-1.9651741,-7.4951739,0
1017.204494,-289.2381706,-208.2492903,0.7674052,-0.0230147,23.7474333,-1.6215413,-2.0232829,-7.7168009,0
1019.202931,-290.5934044,-206.7774267,0.7207706,-0.0235371,23.6105801,-1.5663346,-2.0691656,-7.8917975,0
1021.201369,-291.8752426,-205.2465524,0.673233,-0.0239686,23.4776287,-1.5608416,-2.107062,-8.0363346,0
1023.199806,-293.0847364,-203.6533118,0.6254634,-0.0238329,23.3443904,-1.653553,-2.0951451,-7.9908836,0
1025.198243,-294.2171668,-202.0035851,0.5775384,-0.0241871,23.2024033,-1.5340152,-2.1262538,-8.1095321,0
1027.19668,-295.2645085,-200.3075817,0.528656,-0.0248629,23.0698993,-1.4364117,-2.1856028,-8.3358892,0
1029.195117,-296.230882,-198.5535814,0.478296,-0.0254589,22.9451323,-1.2771583,-2.2379433,-8.5355159,0
1031.193554,-297.1055608,-196.7547282,0.4265982,-0.0262604,22.8336256,-1.055349,-2.3083307,-8.8039732,0
1033.191991,-297.8817427,-194.9195108,0.3733186,-0.0272618,22.7410721,-0.8067985,-2.3962534,-9.1393103,0
1035.190428,-298.5593311,-193.038032,0.3176782,-0.0283266,22.6700615,-0.8016046,-2.4897296,-9.4958287,0
1037.188866,-299.1292727,-191.1229137,0.2609192,-0.0281695,22.599287,-0.8832746,-2.475934,-9.4432122,0
1039.187303,-299.5902294,-189.1809337,0.2053874,-0.0276495,22.5210443,-1.0831022,-2.4302855,-9.2691088,0
1041.18574,-299.943248,-187.215686,0.1500338,-0.027797,22.4247277,-1.1025157,-2.4432367,-9.3185047,0
1043.184177,-300.1868808,-185.2312031,0.0942014,-0.0280287,22.326258,-1.0996453,-2.463579,-9.3960903,0
1045.182614,-300.3189467,-183.2382808,0.0381267,-0.0280735,22.2276101,-1.1272364,-2.4675064,-9.4110694,0
1047.181051,-300.3391362,-181.2416808,-0.01794,-0.0284057,22.1260306,-0.6845075,-2.4966759,-9.5223221,0
1049.179488,-300.245293,-179.2464248,-0.076675,-0.0302588,22.0641188,-0.5565661,-2.6593237,-10.1426606,0
1051.177925,-300.0323413,-177.266525,-0.1378146,-0.0308832,22.0136507,-0.5462632,-2.7141152,-10.3516355,0
1053.176363,-299.6974254,-175.2981387,-0.199075,-0.0304013,21.964004,-0.7038107,-2.6718275,-10.1903499,0
1055.1748,-299.2411165,-173.3441672,-0.2596066,-0.0299421,21.8998728,-0.8703495,-2.6315267,-10.0366428,0
1057.173237,-298.6732591,-171.4366972,-0.3190805,-0.0299159,21.8203059,-0.9301775,-2.6292283,-10.0278768,0
1059.171674,-297.9886173,-169.5559618,-0.3791819,-0.0299971,21.7349476,-0.9541892,-2.6363496,-10.0550373,0
1061.170111,-297.1913738,-167.717995,-0.439452,-0.0302759,21.6470361,-0.9305328,-2.6608256,-10.1483887,0
1063.168548,-296.288152,-165.9365507,-0.4985964,-0.0290093,21.560959,-1.2008622,-2.549651,-9.7243691,0
1065.166985,-295.2809839,-164.2075566,-0.5565696,-0.0297927,21.4493649,-0.5089346,-2.6184124,-9.986625,0
1067.165422,-294.1744475,-162.5451288,-0.6189624,-0.0327482,21.401895,-0.5089346,-2.8777457,-10.9757219,0
1069.163859,-292.9647387,-160.9537972,-0.6785064,-0.0259185,21.3543195,1.1898561,-2.278303,-8.6894477,100
1071.162297,-291.6752764,-159.4285916,-0.7230134,-0.0196581,21.465383,2.6572466,-1.7283904,-6.5920809,100
1073.160734,-290.3258734,-157.9549341,-0.7585648,-0.0159163,21.7113645,3.4748116,-1.3995448,-5.3378637,100
1075.159171,-288.9292427,-156.5260778,-0.7892718,-0.0151867,22.028884,3.4608092,-1.3354152,-5.0932736,100
1077.157608,-287.4896901,-155.1400454,-0.8192672,-0.0147613,22.340639,3.4454398,-1.2980156,-4.9506315,100
1079.156045,-286.0097899,-153.7969284,-0.8481556,-0.0141506,22.6467468,3.4301387,-1.2443363,-4.7458987,100
1081.154482,-284.492677,-152.4964159,-0.8759278,-0.0136652,22.9474394,3.4149056,-1.2016604,-4.5831326,100
1083.152919,-282.9403285,-151.2375896,-0.9027893,-0.0132107,23.2429327,3.3997401,-1.161705,-4.430743,100
1085.151356,-281.3554298,-150.0202933,-0.9287341,-0.0127583,23.5334285,3.3846419,-1.1219392,-4.279076,100
1087.149794,-279.7398777,-148.843711,-0.9537976,-0.012324,23.8191151,3.3696108,-1.0837511,-4.1334267,100
1089.148231,-278.095956,-147.7073616,-0.9780099,-0.01192,24.1001692,3.3546465,-1.0482314,-3.9979544,100
1091.146668,-276.4254644,-146.6105351,-1.0014803,-0.0115724,24.3767564,3.3397486,-1.0176729,-3.8814043,100
1093.145105,-274.7298642,-145.5524015,-1.0240758,-0.0109756,24.6490326,3.3249169,-0.9652016,-3.6812789,100
1095.143542,-273.0122208,-144.5321532,-1.0453344,-0.0103372,24.9171444,3.310151,-0.9090685,-3.4671872,100
1097.141979,-271.2735073,-143.5474245,-1.065448,-0.0097832,25.1812299,3.2954507,-0.8603612,-3.2814175,100
1099.140416,-269.5163734,-142.5973969,-1.0849035,-0.0098799,25.4414198,3.2808157,-0.8688579,-3.3138241,100
1101.138853,-267.7394088,-141.6815192,-1.1049695,-0.0100951,25.6978375,3.2662457,-0.8877827,-3.3860031,100
1103.137291,-265.9450614,-140.8018422,-1.1249176,-0.0098766,25.9505997,3.2517404,-0.8685732,-3.3127383,100
1105.135728,-264.1332894,-139.9575742,-1.1444684,-0.009687,26.1998172,3.2372995,-0.8519006,-3.249149,100
1107.134165,-262.3056217,-139.1486027,-1.1636607,-0.0095152,26.4455951,3.2229228,-0.836797,-3.1915436,100
1109.132602,-260.4628588,-138.3745083,-1.1824921,-0.0093343,26.6880332,3.2086099,-0.8208893,-3.1308716,100
1111.131039,-258.6053959,-137.6347065,-1.2009837,-0.0091561,26.9272265,3.1943605,-0.8052198,-3.0711085,100
1113.129476,-256.7363905,-136.9296614,-1.2191054,-0.008987,27.1632654,3.1801745,-0.790346,-3.0143796,100
1115.127913,-254.8530903,-136.2575921,-1.2368836,-0.0087995,27.3962359,3.1660514,-0.7738563,-2.9514878,100
1117.12635,-252.9583246,-135.618788,-1.2542972,-0.0086101,27.6262204,3.1519911,-0.7572065,-2.8879854,100
1119.124787,-251.0558679,-135.0136384,-1.2712973,-0.0084203,27.8532972,3.1379932,-0.7405148,-2.8243236,100
1121.123225,-249.1398485,-134.439475,-1.2879263,-0.008208,28.0775414,3.1240574,-0.7218471,-2.7531248,100
1123.121662,-247.2152725,-133.8970269,-1.3041626,-0.0080508,28.2990246,3.1101836,-0.7080268,-2.7004141,100
1125.120099,-245.2857739,-133.3865483,-1.3201168,-0.0079711,28.5178156,3.0963713,-0.7010186,-2.6736849,100
1127.118536,-243.345152,-132.9061476,-1.3361689,-0.0080781,28.7339801,3.0826204,-0.7104254,-2.7095625,100
1129.116973,-241.3980652,-132.4572327,-1.3521028,-0.0077449,28.9475812,3.0689306,-0.6811282,-2.5978229,100
1131.11541,-239.4453587,-132.0386983,-1.3670443,-0.0072991,29.1586795,3.0553016,-0.6419253,-2.448303,100
1133.113847,-237.4855684,-131.6485688,-1.381512,-0.0071794,29.3673329,3.0417331,-0.6313936,-2.4081351,100
1135.112284,-235.5200951,-131.2865506,-1.3957509,-0.0070711,29.5735975,3.0282248,-0.621872,-2.3718198,100
1137.110722,-233.5502399,-130.9524257,-1.4097656,-0.0069639,29.7775268,3.0147766,-0.6124436,-2.3358601,100
1139.109159,-231.5755887,-130.6456922,-1.423587,-0.0068669,29.9791725,3.001388,-0.6039146,-2.3033303,100
1141.107596,-229.5970472,-130.36612,-1.4372366,-0.0067953,30.1785844,2.9880589,-0.5976144,-2.2793013,100
1143.106033,-227.6148912,-130.1134318,-1.4507288,-0.0066991,30.3758103,2.9747891,-0.5891606,-2.2470584,100
1145.10447,-225.6289954,-129.8872366,-1.4639956,-0.0065233,30.5708964,2.9615781,-0.5736944,-2.1880705,100
1147.102907,-223.6410102,-129.6866509,-1.4762053,-0.0056991,30.7638873,2.9484258,-0.5012153,-1.9116352,100
1149.101344,-221.6509567,-129.5085865,-1.486451,-0.0043766,30.954826,2.9353319,-0.3849138,-1.4680613,100
1151.099781,-219.6585981,-129.3478416,-1.4935788,-0.0026776,31.1437539,2.9222962,-0.2354941,-0.8981746,100
1153.098219,-217.6658579,-129.1976348,-1.496854,-0.0006048,31.330711,-5.8569137,-0.05319,-0.2028667,0
1155.096656,-215.6742731,-129.0502218,-1.4965643,0.000712,30.9548721,-8.1308034,0.0626209,0.2388359,0
1157.095093,-213.68255,-128.8999668,-1.4940711,0.0018184,30.4254221,-7.5707654,0.1599255,0.609956,0
1159.09353,-211.6894271,-128.7423019,-1.4892533,0.0029821,29.924019,-7.2289758,0.2622726,1.0003078,0
1161.091967,-209.7023796,-128.5733846,-1.4824839,0.0037516,29.4372826,-7.0907235,0.3299487,1.2584245,0
1163.090404,-207.7099296,-128.3889944,-1.4744039,0.0041173,28.9519062,-7.0902363,0.3621073,1.3810773,0
1165.088841,-205.7196068,-128.1884033,-1.4663633,0.0039294,28.4582869,-7.2021749,0.3455866,1.3180673,0
1167.087278,-203.734024,-127.9725316,-1.4587069,0.0037368,27.9479499,-7.3110207,0.3286442,1.2534489,0
1169.085716,-201.746707,-127.7414185,-1.4513668,0.0036753,27.4201874,-7.312507,0.3232328,1.2328101,0
1171.084153,-199.7630068,-127.4958561,-1.4438349,0.0038671,26.881955,-7.0672102,0.3401072,1.2971689,0
1173.08259,-197.7802326,-127.2346081,-1.4354838,0.0046021,26.351333,-6.696314,0.4047394,1.5436759,0
1175.081027,-195.8012825,-126.9552887,-1.4253181,0.0057447,25.8385067,-6.098715,0.5052249,1.9269276,0
1177.079464,-193.8255674,-126.6529715,-1.4119705,0.0076253,25.3624256,-5.333167,0.6706104,2.5577082,0
1179.077901,-191.8533775,-126.3201304,-1.3943847,0.0101232,24.9386574,-4.5118058,0.8902573,3.3954414,0
1181.076338,-189.8916538,-125.948051,-1.3713905,0.0129135,24.5744484,-3.7065006,1.1355793,4.3310994,0
1183.074775,-187.9380337,-125.5250121,-1.3427601,0.015749,24.2711577,-3.0231713,1.3848418,5.2817867,0
1185.073212,-185.9985938,-125.0407715,-1.3086571,0.0182557,24.0209463,-2.464355,1.6051514,6.1220475,0
1187.07165,-184.0805489,-124.4868627,-1.269918,0.020384,23.8150403,-2.1475753,1.792168,6.8353286,0
1189.070087,-182.1847661,-123.8550443,-1.2278292,0.0217286,23.6341396,-2.0371787,1.9102993,7.2858815,0
1191.068524,-180.3171916,-123.1413963,-1.183566,0.0223952,23.4612491,-1.942943,1.9688646,7.5092495,0
1193.066961,-178.4843149,-122.3451972,-1.1382087,0.0230115,23.2951607,-1.8026003,2.0229992,7.715719,0
1195.065398,-176.6902968,-121.4656869,-1.0914985,0.0237845,23.1400031,-1.7115224,2.0908987,7.9746875,0
1197.063835,-174.9373006,-120.5004222,-1.0432445,0.0243884,22.991716,-1.6155096,2.143937,8.1769756,0
1199.062272,-173.2364299,-119.4526219,-0.9938795,0.025009,22.8508646,-1.5008759,2.1984388,8.3848455,0
1201.060709,-171.5921129,-118.3226648,-0.9433335,0.0256919,22.7192254,-1.255409,2.2584045,8.6135546,0
1203.059147,-170.0031149,-117.1057716,-0.8907691,0.0268241,22.608527,-1.2041543,2.3578175,8.9927159,0
1205.057584,-168.4853979,-115.8089111,-0.8365059,0.027249,22.5018363,-1.1975758,2.3951289,9.1350216,0
1207.056021,-167.0404083,-114.431655,-0.7823789,0.0270553,22.3952244,-1.2011131,2.3781246,9.0701671,0
1209.054458,-165.6707447,-112.9764264,-0.7276265,0.0277462,22.2877854,-1.0497876,2.4387777,9.3014981,0
1211.052895,-164.3839003,-111.447526,-0.6713944,0.0285409,22.1934565,-0.9301996,2.5085378,9.567563,0
1213.051332,-163.1865877,-109.8481498,-0.6136028,0.0292008,22.1095369,-0.8542832,2.566464,9.7884939,0
1215.049769,-162.084712,-108.1819442,-0.5548039,0.0296848,22.0321846,-0.7290795,2.6089433,9.9505098,0
1217.048206,-161.0833461,-106.4527806,-0.4948048,0.030338,21.9659536,-0.726292,2.6662732,10.1691659,0
1219.046644,-160.1890409,-104.6674022,-0.4338879,0.0305199,21.8997767,-0.7221252,2.6822377,10.2300545,0
1221.045081,-159.4045833,-102.8295981,-0.3730159,0.0304381,21.8337806,-0.7803118,2.6750588,10.2026743,0
1223.043518,-158.7332782,-100.9470124,-0.3119691,0.0306666,21.7622418,-0.770979,2.6951114,10.2791547,0
1225.041955,-158.1788845,-99.0281999,-0.2504932,0.030891,21.6913269,-0.7565957,2.7148023,10.354256,0
1227.040392,-157.7436802,-97.0776289,-0.1884675,0.0311351,21.6215089,-0.7286046,2.7362164,10.4359292,0
1229.038829,-157.4306279,-95.1033091,-0.125932,0.0314301,21.55406,-0.7180046,2.7621084,10.5346814,0
1231.037266,-157.2421492,-93.1142174,-0.062941,0.0316556,21.4873854,-0.7057675,2.7818904,10.6101301,0
1233.035703,-157.1797942,-91.1165989,0.0005994,0.0318874,21.4216448,-0.6848286,2.8022275,10.6876956,0
1235.03414,-157.2448682,-89.1192536,0.0646367,0.0321523,21.3576612,-0.6664993,2.82547,10.7763428,0
1237.032578,-157.4379953,-87.1308284,0.1290913,0.0324047,21.2952055,-0.6576018,2.8476157,10.8608063,0
1239.031015,-157.7595447,-85.1578643,0.1940883,0.0326185,21.2334036,-0.6574802,2.8663695,10.9323334,0
1241.029452,-158.2088446,-83.2106791,0.2595159,0.0327902,21.1714327,-0.6367447,2.8814337,10.989788,0
1243.027889,-158.7843478,-81.2982946,0.3251885,0.0330606,21.1112428,-0.4930156,2.9051579,11.0802723,0
1245.026326,-159.4854174,-79.4271374,0.3920254,0.0338056,21.0645211,-0.4930156,2.9705012,11.3294916,0
1247.024763,-160.3103039,-77.608924,0.4598197,0.033931,21.0176956,-0.4848501,2.9815032,11.3714532,0
1249.0232,-161.2566115,-75.8501265,0.5272973,0.0335979,20.9715437,-0.3694938,2.9522854,11.2600167,0
1251.021637,-162.3202,-74.1566478,0.5941824,0.0333017,20.936304,-0.2721397,2.9263012,11.1609128,0
1253.020075,-163.4921603,-72.5404165,0.6605667,0.0332303,20.9103112,-0.2349632,2.9200383,11.1370261,0
1255.018512,-164.7699041,-71.0041242,0.7269474,0.03313,20.8878433,-0.1939449,2.911243,11.1034806,0
1257.016949,-166.1472416,-69.5550927,0.7931035,0.0330175,20.8692794,-0.1532537,2.9013735,11.0658387,0
1259.015386,-167.6163415,-68.2007335,0.8588682,0.0328472,20.8545987,-0.1022915,2.8864365,11.0088688,0
1261.013823,-169.1713491,-66.9454316,0.9243261,0.0326235,20.8447941,-0.0428229,2.8668071,10.9340023,0
1263.01226,-170.805116,-65.7940515,0.9894204,0.0324607,20.8406882,-0.0019467,2.8525261,10.8795344,0
1265.010697,-172.5091583,-64.7516165,1.0541184,0.0323533,20.8405015,0.0230608,2.843109,10.8436176,100
1267.009134,-174.2785808,-63.8205109,1.1186047,0.0321738,20.8427128,0.0629607,2.8273591,10.7835476,100
1269.007572,-176.1036321,-63.0054181,1.1829175,0.0321698,20.8487487,0.0593024,2.8270036,10.7821917,100
1271.006009,-177.975735,-62.3098874,1.2472726,0.0322358,20.8544323,0.0396536,2.8327978,10.804291,100
1273.004446,-179.8899819,-61.7358276,1.3115891,0.0321679,20.8582318,0.052522,2.8268353,10.7815499,100
1275.002883,-181.8372177,-61.2866932,1.3772621,0.0338585,20.8632634,-0.3437919,2.9751453,11.3472041,0
1277.00132,-183.8068244,-60.9701974,1.4452332,0.0321553,20.8303064,0.0766891,2.8257355,10.7773553,100
1278.999757,-185.7967508,-60.7789917,1.5023667,0.025007,20.8376626,1.726494,2.1982578,8.3841551,100
1280.998194,-187.7901841,-60.6887494,1.5470025,0.0197609,21.0025894,2.8609631,1.7374214,6.6265251,100
1282.996631,-189.7870137,-60.678004,1.5831274,0.0173718,21.2730739,3.3043755,1.5274705,5.8257726,100
1284.995068,-191.7866065,-60.7368119,1.6169633,0.0164596,21.5812614,3.3939357,1.4472947,5.5199821,100
1286.993506,-193.7817969,-60.861358,1.6490507,0.0156692,21.8932862,3.4618283,1.377825,5.2550245,100
1288.991943,-195.770208,-61.048389,1.6800739,0.0155022,22.2070365,3.3747571,1.3631427,5.1990263,100
1290.99038,-197.7535709,-61.2971292,1.7109524,0.0151715,22.5086861,3.3376065,1.3340744,5.0881599,100
1292.988817,-199.7298018,-61.6059434,1.7403362,0.0141961,22.8030907,3.4222434,1.2483328,4.7611412,100
1294.987254,-201.6915185,-61.9679763,1.7648637,0.0102135,23.1010654,3.4070453,0.8981969,3.425723,100
1296.985691,-203.6490511,-62.3705582,1.7806695,0.0050107,23.3939469,3.3919147,0.4406793,1.6807509,100
1298.984128,-205.6061867,-62.7933746,1.7843663,-0.0012641,23.68193,3.3768513,-0.1111781,-0.4240332,100
1300.982565,-207.5566356,-63.2101283,1.7764662,-0.0066023,23.9651969,3.3618548,-0.5806424,-2.2145702,100
1302.981003,-209.5167403,-63.6021971,1.7585383,-0.0108656,24.2439182,3.3469249,-0.9555272,-3.6443808,100
1304.97944,-211.4874841,-63.9522366,1.7335491,-0.014087,24.5182546,2.8156252,-1.2387435,-4.7245676,100
1306.977877,-213.4623276,-64.2466453,1.7033628,-0.01612,24.7466868,2.0545646,-1.4174486,-5.4061489,100
1308.976314,-215.4499147,-64.4777777,1.6692168,-0.0177162,24.9120522,1.4465247,-1.5577344,-5.9411991,100
1310.974751,-217.4417225,-64.6382214,1.6327642,-0.0188222,25.027823,1.0159819,-1.6549304,-6.3119046,100
1312.973188,-219.4422166,-64.7240511,1.5943978,-0.0194561,25.1088167,0.7575461,-1.7106376,-6.5243717,100
1314.971625,-221.4413212,-64.7318559,1.5547973,-0.0200113,25.1690383,0.5352064,-1.7594167,-6.7104153,100
1316.970062,-223.436004,-64.6599327,1.514615,-0.0203027,25.2114982,0.4112145,-1.7850208,-6.8080692,100
1318.9685,-225.4347734,-64.506233,1.4732345,-0.0210359,25.2440729,0.142387,-1.8494425,-7.0537737,100
1320.966937,-227.4158711,-64.2696771,1.430396,-0.0218236,25.2553424,-0.1326083,-1.9186503,-7.3177324,0
1322.965374,-229.3828335,-63.9476685,1.3865821,-0.0220523,25.244847,-0.2035677,-1.9387372,-7.3943437,0
1324.963811,-231.3406262,-63.5385517,1.343345,-0.0210616,25.228727,0.1431918,-1.851706,-7.0624066,100
1326.962248,-233.2761865,-63.048191,1.3021335,-0.0206492,25.2400671,0.2762774,-1.8154649,-6.9241833,100
1328.960685,-235.1903703,-62.4781882,1.2604977,-0.0210149,25.2619325,0.1384167,-1.8475964,-7.0467326,100
1330.959122,-237.0799888,-61.8280842,1.2183333,-0.0211683,25.27288,0.0793304,-1.8610776,-7.0981498,100
1332.957559,-238.9402412,-61.0987107,1.1758649,-0.0213666,25.2791523,0.0078037,-1.8785019,-7.1646064,100
1334.955996,-240.7677807,-60.2905251,1.1329007,-0.0216174,25.2797692,-0.0780531,-1.9005317,-7.2486281,0
1336.954434,-242.5586881,-59.404194,1.0894934,-0.0218276,25.2735981,-0.1457279,-1.9190005,-7.3190681,0
1338.952871,-244.3089821,-58.4408062,1.0457313,-0.0219653,25.2620725,-0.1851726,-1.9310988,-7.3652108,0
1340.951308,-246.0153311,-57.4015591,1.0017303,-0.0220885,25.2474196,-0.2175406,-1.9419158,-7.406467,0
1342.949745,-247.6748197,-56.2875675,0.9574222,-0.0222408,25.2301944,-0.258045,-1.9552969,-7.4575025,0
1344.948182,-249.2826238,-55.101359,0.9128551,-0.0223743,25.2097469,-0.2899284,-1.9670279,-7.5022443,0
1346.946619,-250.8358578,-53.8444431,0.8680196,-0.0224931,25.1867531,-0.3149906,-1.9774596,-7.5420311,0
1348.945056,-252.3314526,-52.518603,0.8229191,-0.022618,25.1617478,-0.3406647,-1.9884319,-7.5838793,0
1350.943493,-253.7654747,-51.1266486,0.7776065,-0.0227402,25.1346764,-0.363911,-1.999169,-7.6248308,0
1352.941931,-255.1347168,-49.6711061,0.732083,-0.0228212,25.1057255,-0.3718602,-2.0062782,-7.651945,0
1354.940368,-256.4363385,-48.154415,0.6863579,-0.0229047,25.0761076,-0.3801334,-2.0136159,-7.6799311,0
1356.938805,-257.6668237,-46.5801876,0.6405031,-0.0229962,25.0457946,-0.390505,-2.0216554,-7.7105936,0
1358.937242,-258.8241023,-44.9505895,0.5945098,-0.0230389,25.0146163,-0.3838891,-2.025409,-7.7249099,0
1360.935679,-259.9052944,-43.269186,0.5484054,-0.0230651,24.9839283,-0.3720288,-2.027704,-7.733663,0
